CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1815821534290487,2794,2,9,33,2024,261.0,12.8,46.0,46.0,5.0
1815821546290487,2794,4,2,33,2024,261.0,10.3,44.0,44.0,4.0
1815821548290487,2794,4,5,33,2024,261.0,21.2,57.0,57.0,6.0
1815821549290487,2794,4,7,33,2024,261.0,9.9,35.0,35.0,4.0
1815821552290487,2794,4,10,33,2024,261.0,15.9,63.0,63.0,5.0
1815821554290487,2794,4,12,33,2024,261.0,16.5,66.0,66.0,5.0
1815821557290487,2794,4,15,33,2024,261.0,11.2,44.0,44.0,4.0
1815821558290487,2794,4,16,33,2024,261.0,1.1,9.0,9.0,1.0
1815812998290487,33,2,16,33,2024,261.0,,,,
1815813044290487,105,1,6,33,2024,261.0,,,,
1815813050290487,105,1,24,33,2024,261.0,2.3,16.0,16.0,2.0
1815813051290487,105,1,25,33,2024,261.0,8.4,31.0,31.0,4.0
1815813054290487,105,1,28,33,2024,261.0,8.7,42.0,42.0,4.0
1815813055290487,105,1,29,33,2024,261.0,1.5,15.0,15.0,1.0
1815813056290487,105,1,30,33,2024,261.0,1.8,16.0,16.0,1.0
1815813058290487,105,1,32,33,2024,261.0,5.1,30.0,17.0,3.0
1815813059290487,105,1,33,33,2024,261.0,1.6,15.0,15.0,1.0
1815813060290487,105,1,34,33,2024,261.0,5.3,30.0,30.0,3.0
1815813075290487,105,3,4,33,2024,261.0,20.0,66.0,66.0,6.0
1815813077290487,105,3,6,33,2024,261.0,18.1,72.0,72.0,5.0
1815813078290487,105,3,7,33,2024,261.0,14.8,56.0,56.0,5.0
1815813079290487,105,3,8,33,2024,261.0,9.0,47.0,47.0,4.0
1815813081290487,105,3,10,33,2024,261.0,14.5,55.0,55.0,5.0
1815813083290487,105,3,12,33,2024,261.0,8.5,44.0,44.0,4.0
1815813085290487,105,3,15,33,2024,261.0,6.1,31.0,31.0,3.0
1815813087290487,105,4,2,33,2024,261.0,4.1,30.0,30.0,2.0
1815813088290487,105,4,3,33,2024,261.0,2.5,21.0,21.0,2.0
1815813089290487,105,4,4,33,2024,261.0,1.8,22.0,22.0,1.0
1815813091290487,105,4,6,33,2024,261.0,,,,
1815813104290487,105,4,7,33,2024,261.0,2.9,27.0,27.0,2.0
1815813095290487,105,4,11,33,2024,261.0,8.1,40.0,40.0,4.0
1815813093290487,105,4,9,33,2024,261.0,8.2,38.0,38.0,4.0
1815813099290487,105,4,15,33,2024,261.0,1.0,8.0,8.0,1.0
1815813097290487,105,4,13,33,2024,261.0,1.2,19.0,19.0,1.0
1815813100290487,105,4,16,33,2024,261.0,6.1,34.0,34.0,3.0
1815813101290487,105,4,17,33,2024,261.0,6.0,29.0,29.0,3.0
1815813102290487,105,4,18,33,2024,261.0,5.2,34.0,34.0,3.0
1815813103290487,105,4,19,33,2024,261.0,5.1,38.0,38.0,3.0
1815816041290487,363,1,8,33,2024,261.0,19.4,70.0,70.0,6.0
1815816045290487,363,1,19,33,2024,261.0,12.0,50.0,50.0,4.0
1815816048290487,363,1,42,33,2024,261.0,8.5,50.0,50.0,4.0
1815816049290487,363,1,43,33,2024,261.0,6.6,35.0,35.0,3.0
1815816050290487,363,1,44,33,2024,261.0,7.5,29.0,29.0,3.0
1815816052290487,363,1,46,33,2024,261.0,6.1,27.0,27.0,3.0
1815816054290487,363,1,48,33,2024,261.0,5.1,33.0,33.0,3.0
1815816056290487,363,2,2,33,2024,261.0,11.8,52.0,52.0,4.0
1815816057290487,363,2,3,33,2024,261.0,12.0,60.0,60.0,4.0
1815816058290487,363,2,4,33,2024,261.0,7.2,40.0,40.0,3.0
1815816060290487,363,2,6,33,2024,261.0,16.2,62.0,62.0,5.0
1815816064290487,363,2,14,33,2024,261.0,7.0,49.0,49.0,3.0
1815816065290487,363,2,15,33,2024,261.0,6.8,39.0,39.0,3.0
1815816066290487,363,2,16,33,2024,261.0,7.8,40.0,40.0,3.0
1815816067290487,363,2,17,33,2024,261.0,5.9,36.0,36.0,3.0
1815816070290487,363,3,4,33,2024,261.0,11.3,56.0,56.0,4.0
1815816076290487,363,3,16,33,2024,261.0,5.9,34.0,34.0,3.0
1815816079290487,363,4,4,33,2024,261.0,7.8,35.0,35.0,3.0
1815816080290487,363,4,5,33,2024,261.0,11.7,51.0,51.0,4.0
1815816081290487,363,4,6,33,2024,261.0,12.4,53.0,53.0,4.0
1815816085290487,363,4,10,33,2024,261.0,13.1,54.0,54.0,5.0
1815816086290487,363,4,11,33,2024,261.0,12.3,50.0,50.0,4.0
1815816088290487,363,4,13,33,2024,261.0,3.8,25.0,25.0,2.0
1815816091290487,363,4,16,33,2024,261.0,2.2,17.0,17.0,1.0
