CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1831483751290487,2101,3,4,36,2024,261.0,7.8,41.0,41.0,3.0
1831483754290487,2101,3,7,36,2024,261.0,10.4,60.0,60.0,4.0
1831483755290487,2101,3,8,36,2024,261.0,,,,
1831483756290487,2101,3,9,36,2024,261.0,5.7,37.0,37.0,3.0
1831483757290487,2101,3,10,36,2024,261.0,10.3,61.0,61.0,4.0
1831483758290487,2101,3,11,36,2024,261.0,9.4,57.0,57.0,4.0
1831483759290487,2101,3,12,36,2024,261.0,10.1,62.0,62.0,4.0
1831483760290487,2101,3,13,36,2024,261.0,6.5,45.0,45.0,3.0
1831483766290487,2101,3,20,36,2024,261.0,7.9,40.0,40.0,3.0
1831483762290487,2101,3,15,36,2024,261.0,5.7,24.0,24.0,3.0
1831483764290487,2101,3,17,36,2024,261.0,10.2,49.0,49.0,4.0
1831483769290487,2101,3,23,36,2024,261.0,6.3,45.0,45.0,3.0
1831483770290487,2101,3,24,36,2024,261.0,7.3,46.0,46.0,3.0
1831483772290487,2101,3,26,36,2024,261.0,5.0,31.0,31.0,3.0
1831483776290487,2101,4,4,36,2024,261.0,6.2,45.0,45.0,3.0
1831483774290487,2101,4,2,36,2024,261.0,17.0,82.0,82.0,5.0
1831482856290487,3338,3,5,36,2024,261.0,14.7,62.0,62.0,5.0
1831483569290487,5469,1,9,36,2024,261.0,11.1,47.0,47.0,4.0
1831483579290487,5469,1,57,36,2024,261.0,7.8,49.0,49.0,3.0
1831483580290487,5469,1,58,36,2024,261.0,6.3,38.0,38.0,3.0
1831483591290487,5469,2,8,36,2024,261.0,20.5,53.0,5.0,6.0
1831483601290487,5469,3,7,36,2024,261.0,8.1,51.0,51.0,4.0
1831483606290487,5469,3,12,36,2024,261.0,9.4,43.0,43.0,4.0
1831483607290487,5469,3,13,36,2024,261.0,10.8,49.0,49.0,4.0
1831483619290487,5469,4,12,36,2024,261.0,5.2,36.0,36.0,3.0
1831482773290487,8372,1,1,36,2024,261.0,2.0,13.0,13.0,1.0
1831482774290487,8372,1,2,36,2024,261.0,1.9,15.0,15.0,1.0
1831482775290487,8372,1,3,36,2024,261.0,7.3,35.0,35.0,3.0
1831482777290487,8372,1,5,36,2024,261.0,8.8,38.0,38.0,4.0
1831482779290487,8372,1,7,36,2024,261.0,13.1,42.0,42.0,5.0
1831482780290487,8372,1,8,36,2024,261.0,13.5,42.0,42.0,5.0
1831482781290487,8372,1,9,36,2024,261.0,5.7,23.0,23.0,3.0
1831482782290487,8372,1,10,36,2024,261.0,,,,
1831482783290487,8372,1,11,36,2024,261.0,,,,
1831482787290487,8372,2,4,36,2024,261.0,7.5,29.0,29.0,3.0
1831482788290487,8372,2,5,36,2024,261.0,20.6,62.0,62.0,6.0
1831482789290487,8372,2,6,36,2024,261.0,8.4,29.0,29.0,4.0
1831482792290487,8372,2,9,36,2024,261.0,5.5,43.0,43.0,3.0
1831482793290487,8372,2,10,36,2024,261.0,11.2,44.0,44.0,4.0
1831482794290487,8372,2,11,36,2024,261.0,10.1,44.0,44.0,4.0
1831482795290487,8372,2,12,36,2024,261.0,11.9,51.0,51.0,4.0
1831482796290487,8372,2,13,36,2024,261.0,10.0,50.0,50.0,4.0
1831482797290487,8372,2,14,36,2024,261.0,10.5,54.0,54.0,4.0
1831482801290487,8372,2,18,36,2024,261.0,5.2,33.0,20.0,3.0
1831482802290487,8372,3,1,36,2024,261.0,,,,
1831482803290487,8372,3,2,36,2024,261.0,16.9,86.0,86.0,5.0
1831482806290487,8372,3,6,36,2024,261.0,6.6,57.0,57.0,3.0
1831482807290487,8372,3,7,36,2024,261.0,9.4,58.0,58.0,4.0
1831482808290487,8372,3,8,36,2024,261.0,5.0,44.0,44.0,3.0
1831482810290487,8372,3,10,36,2024,261.0,12.8,71.0,71.0,5.0
1831482811290487,8372,3,11,36,2024,261.0,11.9,50.0,50.0,4.0
1831482812290487,8372,3,12,36,2024,261.0,7.8,49.0,49.0,3.0
1831482813290487,8372,3,13,36,2024,261.0,15.0,75.0,75.0,5.0
1831482815290487,8372,3,15,36,2024,261.0,14.8,81.0,81.0,5.0
1831482816290487,8372,3,16,36,2024,261.0,5.4,45.0,45.0,3.0
1831482817290487,8372,3,17,36,2024,261.0,5.5,39.0,11.0,3.0
1831482819290487,8372,3,19,36,2024,261.0,7.8,56.0,56.0,3.0
1831492350290487,5033,1,63,36,2024,261.0,9.7,36.0,36.0,4.0
