CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1837975333290487,1328,4,30,23,2024,261.0,5.2,45.0,45.0,3.0
1837977307290487,1450,4,2,23,2024,261.0,12.1,40.0,40.0,4.0
1837977308290487,1450,4,5,23,2024,261.0,9.5,49.0,49.0,4.0
1837977309290487,1450,4,7,23,2024,261.0,10.6,53.0,53.0,4.0
1837977310290487,1450,4,11,23,2024,261.0,14.6,56.0,56.0,5.0
1837977311290487,1450,4,14,23,2024,261.0,13.9,57.0,57.0,5.0
1837977312290487,1450,4,20,23,2024,261.0,8.1,39.0,39.0,4.0
1837977313290487,1450,4,21,23,2024,261.0,6.1,37.0,37.0,3.0
1837977314290487,1450,4,22,23,2024,261.0,13.9,55.0,55.0,5.0
1837977315290487,1450,4,25,23,2024,261.0,12.5,56.0,56.0,5.0
1837977316290487,1450,4,26,23,2024,261.0,11.7,55.0,55.0,4.0
1837977317290487,1450,4,27,23,2024,261.0,10.9,56.0,56.0,4.0
1837977318290487,1450,4,29,23,2024,261.0,7.0,37.0,37.0,3.0
1837977320290487,1450,4,31,23,2024,261.0,6.0,27.0,27.0,3.0
1837977322290487,1450,4,33,23,2024,261.0,5.6,25.0,25.0,3.0
1837977323290487,1450,4,34,23,2024,261.0,6.9,42.0,7.0,3.0
1837998684290487,1643,1,69,23,2024,261.0,1.4,11.0,11.0,1.0
1837998718290487,1643,3,19,23,2024,261.0,1.2,13.0,13.0,1.0
1837964807290487,1783,1,76,23,2024,261.0,3.2,24.0,24.0,2.0
1837964825290487,1783,1,94,23,2024,261.0,5.4,40.0,40.0,3.0
1837964826290487,1783,2,1,23,2024,261.0,12.2,55.0,55.0,4.0
1837964810290487,1783,1,79,23,2024,261.0,1.4,13.0,13.0,1.0
1837964846290487,1783,3,6,23,2024,261.0,1.4,17.0,17.0,1.0
1837964847290487,1783,3,7,23,2024,261.0,1.9,21.0,21.0,1.0
1837964848290487,1783,3,8,23,2024,261.0,2.7,22.0,22.0,2.0
1837964849290487,1783,3,9,23,2024,261.0,,,,
1837964852290487,1783,3,13,23,2024,261.0,3.0,23.0,23.0,2.0
1837964859290487,1783,3,21,23,2024,261.0,6.4,27.0,27.0,3.0
1837964868290487,1783,3,30,23,2024,261.0,1.1,16.0,16.0,1.0
1837964880290487,1783,3,42,23,2024,261.0,5.0,31.0,31.0,3.0
1837964881290487,1783,4,5,23,2024,261.0,2.0,19.0,19.0,1.0
1837964902290487,1783,4,23,23,2024,261.0,,,,
1837965695290487,1832,4,6,23,2024,261.0,14.1,60.0,60.0,5.0
1838003393290487,99,4,5,23,2024,261.0,16.1,54.0,54.0,5.0
1837977766290487,174,1,5,23,2024,261.0,8.5,26.0,26.0,4.0
1837977768290487,174,1,7,23,2024,261.0,14.1,58.0,58.0,5.0
1837977806290487,174,3,8,23,2024,261.0,10.2,44.0,44.0,4.0
1838003832290487,325,4,13,23,2024,261.0,1.4,13.0,13.0,1.0
1837963513290487,371,2,23,23,2024,261.0,8.6,41.0,41.0,4.0
1837967325290487,409,1,64,23,2024,261.0,5.7,30.0,30.0,3.0
1837967326290487,409,1,65,23,2024,261.0,5.5,30.0,30.0,3.0
1837967359290487,409,3,32,23,2024,261.0,1.2,10.0,10.0,1.0
1837979812290487,501,1,63,23,2024,261.0,2.9,32.0,32.0,2.0
1837979813290487,501,1,64,23,2024,261.0,2.3,31.0,31.0,2.0
1837979814290487,501,1,66,23,2024,261.0,3.7,32.0,32.0,2.0
1837979815290487,501,1,67,23,2024,261.0,2.3,29.0,29.0,2.0
1837979816290487,501,1,68,23,2024,261.0,4.7,35.0,35.0,3.0
