CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1817550901290487,61,2,1,50,2024,261.0,14.3,47.0,47.0,5.0
1817550902290487,61,2,2,50,2024,261.0,19.6,98.0,98.0,6.0
1817550903290487,61,2,3,50,2024,261.0,20.2,101.0,101.0,6.0
1817550904290487,61,2,4,50,2024,261.0,22.3,97.0,97.0,6.0
1817550905290487,61,2,5,50,2024,261.0,14.4,69.0,69.0,5.0
1817550906290487,61,2,6,50,2024,261.0,10.1,45.0,45.0,4.0
1817550907290487,61,2,7,50,2024,261.0,18.5,83.0,83.0,5.0
1817550908290487,61,2,8,50,2024,261.0,7.1,30.0,30.0,3.0
1817550910290487,61,2,10,50,2024,261.0,27.0,87.0,87.0,6.0
1817550916290487,61,3,7,50,2024,261.0,8.4,36.0,36.0,4.0
1817550918290487,61,4,1,50,2024,261.0,18.8,81.0,81.0,5.0
1817550919290487,61,4,2,50,2024,261.0,12.8,52.0,52.0,5.0
1817550923290487,61,4,8,50,2024,261.0,7.1,30.0,30.0,3.0
1817550922290487,61,4,7,50,2024,261.0,20.7,82.0,82.0,6.0
1817550925290487,61,4,10,50,2024,261.0,14.1,60.0,60.0,5.0
1817550926290487,61,4,11,50,2024,261.0,12.0,42.0,42.0,4.0
1817550928290487,61,4,13,50,2024,261.0,9.5,30.0,30.0,4.0
1817550929290487,61,4,14,50,2024,261.0,17.8,75.0,75.0,5.0
1817550930290487,61,4,15,50,2024,261.0,17.0,75.0,75.0,5.0
1817550931290487,61,4,16,50,2024,261.0,17.8,81.0,81.0,5.0
1817549653290487,533,1,10,50,2024,261.0,8.9,66.0,66.0,4.0
1817549670290487,533,2,14,50,2024,261.0,5.9,34.0,34.0,3.0
1817549677290487,533,3,7,50,2024,261.0,5.2,31.0,31.0,3.0
1817551000290487,681,1,4,50,2024,261.0,,,,
1817551001290487,681,1,5,50,2024,261.0,,,,
1817551003290487,681,1,7,50,2024,261.0,13.2,53.0,35.0,5.0
1817553011290487,774,4,5,50,2024,261.0,22.7,95.0,95.0,6.0
1817553014290487,774,4,8,50,2024,261.0,12.8,53.0,53.0,5.0
1817550861290487,952,4,2,50,2024,261.0,24.0,80.0,39.0,6.0
1817550862290487,952,4,3,50,2024,261.0,32.6,91.0,91.0,6.0
1817550863290487,952,4,4,50,2024,261.0,13.4,72.0,72.0,5.0
1817550865290487,952,4,6,50,2024,261.0,9.9,44.0,35.0,4.0
1817550872290487,952,4,13,50,2024,261.0,5.1,26.0,24.0,3.0
1817557112290487,3126,1,2,50,2024,261.0,12.7,55.0,55.0,5.0
1817557113290487,3126,1,3,50,2024,261.0,8.5,44.0,44.0,4.0
1817557114290487,3126,1,4,50,2024,261.0,18.1,82.0,82.0,5.0
1817557118290487,3126,1,8,50,2024,261.0,18.2,72.0,72.0,5.0
1817557119290487,3126,1,9,50,2024,261.0,13.2,70.0,70.0,5.0
1817557120290487,3126,1,10,50,2024,261.0,9.4,50.0,50.0,4.0
1817557126290487,3126,1,16,50,2024,261.0,5.3,22.0,22.0,3.0
1817557127290487,3126,2,1,50,2024,261.0,7.4,33.0,33.0,3.0
1817557128290487,3126,2,2,50,2024,261.0,8.8,29.0,29.0,4.0
1817557129290487,3126,2,3,50,2024,261.0,12.1,49.0,49.0,4.0
1817557134290487,3126,2,8,50,2024,261.0,14.0,64.0,64.0,5.0
1817548884290487,527,1,2,50,2024,261.0,22.8,100.0,100.0,6.0
1817548885290487,527,1,3,50,2024,261.0,,,,
1817548886290487,527,1,4,50,2024,261.0,26.7,94.0,94.0,6.0
1817548887290487,527,1,5,50,2024,261.0,8.4,28.0,17.0,4.0
1817548888290487,527,1,6,50,2024,261.0,10.3,37.0,32.0,4.0
1817548889290487,527,1,7,50,2024,261.0,27.8,96.0,96.0,6.0
1817548893290487,527,2,6,50,2024,261.0,15.9,75.0,52.0,5.0
1817548901290487,527,4,5,50,2024,261.0,15.1,49.0,49.0,5.0
1817548902290487,527,4,6,50,2024,261.0,18.1,72.0,72.0,5.0
1817554168290487,588,1,7,50,2024,261.0,10.1,41.0,41.0,4.0
1817554170290487,588,1,9,50,2024,261.0,15.8,66.0,66.0,5.0
1817554166290487,588,1,3,50,2024,261.0,,,,
1817554167290487,588,1,5,50,2024,261.0,12.7,63.0,63.0,5.0
1817554169290487,588,1,8,50,2024,261.0,16.7,81.0,81.0,5.0
1817554173290487,588,1,16,50,2024,261.0,5.2,39.0,39.0,3.0
1817554180290487,588,2,9,50,2024,261.0,9.8,46.0,46.0,4.0
1817555412290487,611,1,32,50,2024,261.0,16.7,87.0,87.0,5.0
1817555413290487,611,1,33,50,2024,261.0,19.6,85.0,85.0,6.0
1817555414290487,611,1,34,50,2024,261.0,7.3,36.0,36.0,3.0
1817555415290487,611,1,35,50,2024,261.0,13.8,84.0,84.0,5.0
1817555416290487,611,1,37,50,2024,261.0,9.1,41.0,41.0,4.0
1817555417290487,611,1,38,50,2024,261.0,12.6,68.0,68.0,5.0
1817555418290487,611,1,39,50,2024,261.0,15.7,76.0,76.0,5.0
1817555419290487,611,1,40,50,2024,261.0,18.4,82.0,82.0,5.0
1817555423290487,611,2,17,50,2024,261.0,24.8,95.0,95.0,6.0
1817555425290487,611,2,19,50,2024,261.0,19.8,91.0,91.0,6.0
1817555429290487,611,3,7,50,2024,261.0,18.2,58.0,58.0,5.0
1817555430290487,611,3,9,50,2024,261.0,8.9,47.0,47.0,4.0
1817555500290487,780,4,19,50,2024,261.0,11.1,46.0,46.0,4.0
1817554215290487,926,1,21,50,2024,261.0,9.2,33.0,33.0,4.0
1817554217290487,926,1,25,50,2024,261.0,17.7,69.0,69.0,5.0
1817554219290487,926,1,32,50,2024,261.0,12.5,63.0,63.0,5.0
1817554220290487,926,1,33,50,2024,261.0,9.7,45.0,45.0,4.0
1817554222290487,926,1,37,50,2024,261.0,14.6,67.0,67.0,5.0
1817554232290487,926,2,2,50,2024,261.0,7.5,36.0,36.0,3.0
1817554234290487,926,2,4,50,2024,261.0,11.3,53.0,53.0,4.0
1817554235290487,926,2,5,50,2024,261.0,6.3,32.0,32.0,3.0
1817554236290487,926,2,6,50,2024,261.0,6.6,45.0,45.0,3.0
1817554237290487,926,2,7,50,2024,261.0,11.9,48.0,48.0,4.0
1817554239290487,926,2,9,50,2024,261.0,7.2,35.0,35.0,3.0
1817554240290487,926,2,10,50,2024,261.0,9.4,41.0,41.0,4.0
1817554242290487,926,2,15,50,2024,261.0,11.3,43.0,43.0,4.0
1817554243290487,926,2,16,50,2024,261.0,9.0,42.0,42.0,4.0
1817554246290487,926,2,19,50,2024,261.0,9.5,47.0,47.0,4.0
1817554252290487,926,3,2,50,2024,261.0,15.4,52.0,52.0,5.0
1817554259290487,926,3,9,50,2024,261.0,6.5,41.0,41.0,3.0
1817554538290487,1140,2,6,50,2024,261.0,10.6,35.0,35.0,4.0
1817554111290487,1147,1,4,50,2024,261.0,11.6,53.0,53.0,4.0
1817554112290487,1147,1,5,50,2024,261.0,13.1,72.0,72.0,5.0
1817554113290487,1147,1,7,50,2024,261.0,9.7,60.0,60.0,4.0
1817554115290487,1147,1,9,50,2024,261.0,14.1,65.0,65.0,5.0
1817554119290487,1147,1,14,50,2024,261.0,11.7,50.0,50.0,4.0
1817554121290487,1147,1,16,50,2024,261.0,14.6,62.0,62.0,5.0
1817554127290487,1147,2,2,50,2024,261.0,8.0,34.0,34.0,4.0
1817554130290487,1147,3,3,50,2024,261.0,,,,
1817554132290487,1147,3,5,50,2024,261.0,,,,
1817554133290487,1147,3,6,50,2024,261.0,,,,
1817554135290487,1147,3,8,50,2024,261.0,8.5,50.0,50.0,4.0
1817554138290487,1147,4,1,50,2024,261.0,8.0,60.0,60.0,4.0
1817554139290487,1147,4,3,50,2024,261.0,15.1,78.0,78.0,5.0
1817554144290487,1147,4,8,50,2024,261.0,7.7,59.0,59.0,3.0
1817554146290487,1147,4,10,50,2024,261.0,13.1,70.0,70.0,5.0
1817554148290487,1147,4,12,50,2024,261.0,10.6,45.0,45.0,4.0
1817554150290487,1147,4,14,50,2024,261.0,14.3,75.0,75.0,5.0
1817554151290487,1147,4,15,50,2024,261.0,13.6,70.0,70.0,5.0
1817554152290487,1147,4,16,50,2024,261.0,10.0,67.0,67.0,4.0
1817554155290487,1147,4,19,50,2024,261.0,5.2,36.0,36.0,3.0
1817554674290487,1186,1,22,50,2024,261.0,14.6,54.0,54.0,5.0
1817554605290487,1354,1,3,50,2024,261.0,15.3,63.0,63.0,5.0
1817554635290487,1354,3,1,50,2024,261.0,18.8,86.0,86.0,5.0
1817554636290487,1354,3,2,50,2024,261.0,11.8,78.0,78.0,4.0
1817554637290487,1354,3,3,50,2024,261.0,7.9,47.0,47.0,3.0
1817554642290487,1354,3,8,50,2024,261.0,21.8,89.0,89.0,6.0
1817554643290487,1354,3,9,50,2024,261.0,,,,
1817554646290487,1354,4,3,50,2024,261.0,7.0,32.0,32.0,3.0
1817553530290487,888,1,2,50,2024,261.0,,,,
1817553535290487,888,1,8,50,2024,261.0,13.2,76.0,76.0,5.0
1817553536290487,888,1,9,50,2024,261.0,12.1,59.0,59.0,4.0
1817553537290487,888,1,10,50,2024,261.0,10.8,74.0,74.0,4.0
1817553538290487,888,1,11,50,2024,261.0,9.7,49.0,49.0,4.0
1817553542290487,888,2,1,50,2024,261.0,,,,
1817553543290487,888,2,3,50,2024,261.0,9.6,45.0,45.0,4.0
1817553546290487,888,2,6,50,2024,261.0,6.9,45.0,45.0,3.0
1817553551290487,888,3,4,50,2024,261.0,19.0,83.0,83.0,5.0
1817553553290487,888,3,6,50,2024,261.0,27.8,90.0,90.0,6.0
1817553558290487,888,4,2,50,2024,261.0,6.4,32.0,32.0,3.0
1817553562290487,888,4,6,50,2024,261.0,8.8,53.0,53.0,4.0
1817553414290487,1190,1,1,50,2024,261.0,20.0,103.0,103.0,6.0
1817553415290487,1190,1,2,50,2024,261.0,16.9,109.0,109.0,5.0
1817553416290487,1190,1,3,50,2024,261.0,10.0,83.0,83.0,4.0
1817553418290487,1190,1,5,50,2024,261.0,6.7,48.0,48.0,3.0
1817553420290487,1190,1,7,50,2024,261.0,10.4,81.0,81.0,4.0
1817553421290487,1190,1,8,50,2024,261.0,9.8,57.0,57.0,4.0
1817553422290487,1190,1,9,50,2024,261.0,17.7,106.0,106.0,5.0
1817553423290487,1190,1,10,50,2024,261.0,23.9,110.0,110.0,6.0
1817553424290487,1190,2,1,50,2024,261.0,21.3,98.0,98.0,6.0
1817553425290487,1190,2,2,50,2024,261.0,11.4,66.0,66.0,4.0
1817553429290487,1190,2,6,50,2024,261.0,18.0,100.0,100.0,5.0
1817553426290487,1190,2,3,50,2024,261.0,19.0,96.0,96.0,5.0
1817553427290487,1190,2,4,50,2024,261.0,19.9,95.0,95.0,6.0
